from,to,amount
"Bacteroides ovatus V975","PL12",3
"Bacteroides ovatus V975","PL13",1
"Bacteroides ovatus V975","PL15",1
"Bacteroides ovatus V975","PL26",1
"Bacteroides ovatus V975","PL29",1
"Bacteroides ovatus V975","PL33",1
"Bacteroides ovatus V975","PL35",2
"Bacteroides ovatus V975","PL38",3
"Bacteroides ovatus V975","PL40",1
"Bacteroides ovatus V975","PL0",2
"Bacteroides ovatus V975","CE4",2
"Bacteroides ovatus V975","CE6",3
"Bacteroides ovatus V975","CE7",3
"Bacteroides ovatus V975","CE8",6
"Bacteroides ovatus V975","CE9",3
"Bacteroides ovatus V975","CE11",1
"Bacteroides ovatus V975","CE12",8
"Bacteroides ovatus V975","CE0",3
"Bacteroides ovatus V975","CBM4",2
"Bacteroides ovatus V975","CBM6",7
"Bacteroides ovatus V975","CBM20",2
"Bacteroides ovatus V975","CBM32",4
"Bacteroides ovatus V975","CBM35",4
"Bacteroides ovatus V975","CBM48",3
"Bacteroides ovatus V975","CBM50",7
"Bacteroides ovatus V975","CBM57",3
"Bacteroides ovatus V975","CBM0",1
"Bacteroides uniformis FDAARGOS_901","GH2",21
"Bacteroides uniformis FDAARGOS_901","GH3",24
"Bacteroides uniformis FDAARGOS_901","GH5",6
"Bacteroides uniformis FDAARGOS_901","GH9",2
"Bacteroides uniformis FDAARGOS_901","GH13",7
"Bacteroides uniformis FDAARGOS_901","GH15",1
"Bacteroides uniformis FDAARGOS_901","GH16",1
"Bacteroides uniformis FDAARGOS_901","GH18",3
"Bacteroides uniformis FDAARGOS_901","GH20",5
"Bacteroides uniformis FDAARGOS_901","GH23",3
"Bacteroides uniformis FDAARGOS_901","GH24",2
"Bacteroides uniformis FDAARGOS_901","GH25",1
"Bacteroides uniformis FDAARGOS_901","GH26",3
"Bacteroides uniformis FDAARGOS_901","GH28",2
"Bacteroides uniformis FDAARGOS_901","GH29",2
"Bacteroides uniformis FDAARGOS_901","GH30",3
"Bacteroides uniformis FDAARGOS_901","GH31",6
"Bacteroides uniformis FDAARGOS_901","GH32",4
"Bacteroides uniformis FDAARGOS_901","GH33",1
"Bacteroides uniformis FDAARGOS_901","GH35",1
"Bacteroides uniformis FDAARGOS_901","GH36",1
"Bacteroides uniformis FDAARGOS_901","GH38",1
"Bacteroides uniformis FDAARGOS_901","GH42",1
"Bacteroides uniformis FDAARGOS_901","GH43",19
"Bacteroides uniformis FDAARGOS_901","GH51",3
"Bacteroides uniformis FDAARGOS_901","GH53",1
"Bacteroides uniformis FDAARGOS_901","GH55",2
"Bacteroides uniformis FDAARGOS_901","GH57",1
"Bacteroides uniformis FDAARGOS_901","GH63",3
"Bacteroides uniformis FDAARGOS_901","GH65",1
"Bacteroides uniformis FDAARGOS_901","GH66",1
"Bacteroides uniformis FDAARGOS_901","GH73",1
"Bacteroides uniformis FDAARGOS_901","GH74",1
"Bacteroides uniformis FDAARGOS_901","GH76",5
"Bacteroides uniformis FDAARGOS_901","GH77",1
"Bacteroides uniformis FDAARGOS_901","GH78",3
"Bacteroides uniformis FDAARGOS_901","GH84",1
"Bacteroides uniformis FDAARGOS_901","GH88",1
"Bacteroides uniformis FDAARGOS_901","GH92",10
"Bacteroides uniformis FDAARGOS_901","GH94",1
"Bacteroides uniformis FDAARGOS_901","GH95",1
"Bacteroides uniformis FDAARGOS_901","GH97",10
"Bacteroides uniformis FDAARGOS_901","GH105",2
"Bacteroides uniformis FDAARGOS_901","GH108",1
"Bacteroides uniformis FDAARGOS_901","GH109",3
"Bacteroides uniformis FDAARGOS_901","GH115",1
"Bacteroides uniformis FDAARGOS_901","GH116",3
"Bacteroides uniformis FDAARGOS_901","GH117",1
"Bacteroides uniformis FDAARGOS_901","GH125",7
"Bacteroides uniformis FDAARGOS_901","GH127",1
"Bacteroides uniformis FDAARGOS_901","GH130",2
"Bacteroides uniformis FDAARGOS_901","GH133",1
"Bacteroides uniformis FDAARGOS_901","GH144",3
"Bacteroides uniformis FDAARGOS_901","GH145",1
"Bacteroides uniformis FDAARGOS_901","GH154",1
"Bacteroides uniformis FDAARGOS_901","GH158",1
"Bacteroides uniformis FDAARGOS_901","GH0",6
"Bacteroides uniformis FDAARGOS_901","GT1",1
"Bacteroides uniformis FDAARGOS_901","GT2",29
"Bacteroides uniformis FDAARGOS_901","GT3",1
"Bacteroides uniformis FDAARGOS_901","GT4",24
"Bacteroides uniformis FDAARGOS_901","GT5",1
"Bacteroides uniformis FDAARGOS_901","GT9",1
"Bacteroides uniformis FDAARGOS_901","GT11",1
"Bacteroides uniformis FDAARGOS_901","GT14",1
"Bacteroides uniformis FDAARGOS_901","GT19",1
"Bacteroides uniformis FDAARGOS_901","GT20",1
"Bacteroides uniformis FDAARGOS_901","GT26",2
"Bacteroides uniformis FDAARGOS_901","GT28",1
"Bacteroides uniformis FDAARGOS_901","GT30",1
"Bacteroides uniformis FDAARGOS_901","GT32",1
"Bacteroides uniformis FDAARGOS_901","GT35",2
"Bacteroides uniformis FDAARGOS_901","GT51",2
"Bacteroides uniformis FDAARGOS_901","GT0",5
"Bacteroides uniformis FDAARGOS_901","PL8",1
"Bacteroides uniformis FDAARGOS_901","PL27",1
"Bacteroides uniformis FDAARGOS_901","PL30",1
"Bacteroides uniformis FDAARGOS_901","PL38",1
"Bacteroides uniformis FDAARGOS_901","CE1",1
"Bacteroides uniformis FDAARGOS_901","CE4",1
"Bacteroides uniformis FDAARGOS_901","CE7",2
"Bacteroides uniformis FDAARGOS_901","CE11",1
"Bacteroides uniformis FDAARGOS_901","CE0",3
"Bacteroides uniformis FDAARGOS_901","CBM6",1
"Bacteroides uniformis FDAARGOS_901","CBM20",2
"Bacteroides uniformis FDAARGOS_901","CBM32",4
"Bacteroides uniformis FDAARGOS_901","CBM35",1
"Bacteroides uniformis FDAARGOS_901","CBM38",2
"Bacteroides uniformis FDAARGOS_901","CBM48",1
"Bacteroides uniformis FDAARGOS_901","CBM50",7
"Bacteroides uniformis FDAARGOS_901","CBM57",1
"Bacteroides uniformis FDAARGOS_901","CBM62",2
"Bacteroides uniformis FDAARGOS_901","CBM67",1
"Bacteroides thetaiotaomicron VPI-5482","GH2",32
"Bacteroides thetaiotaomicron VPI-5482","GH3",10
"Bacteroides thetaiotaomicron VPI-5482","GH13",8
"Bacteroides thetaiotaomicron VPI-5482","GH16",3
"Bacteroides thetaiotaomicron VPI-5482","GH18",12
"Bacteroides thetaiotaomicron VPI-5482","GH20",14
"Bacteroides thetaiotaomicron VPI-5482","GH23",3
"Bacteroides thetaiotaomicron VPI-5482","GH25",1
"Bacteroides thetaiotaomicron VPI-5482","GH27",5
"Bacteroides thetaiotaomicron VPI-5482","GH28",10
"Bacteroides thetaiotaomicron VPI-5482","GH29",9
"Bacteroides thetaiotaomicron VPI-5482","GH30",3
"Bacteroides thetaiotaomicron VPI-5482","GH31",6
"Bacteroides thetaiotaomicron VPI-5482","GH32",4
"Bacteroides thetaiotaomicron VPI-5482","GH33",2
"Bacteroides thetaiotaomicron VPI-5482","GH35",3
"Bacteroides thetaiotaomicron VPI-5482","GH36",4
"Bacteroides thetaiotaomicron VPI-5482","GH38",3
"Bacteroides thetaiotaomicron VPI-5482","GH42",1
"Bacteroides thetaiotaomicron VPI-5482","GH43",34
"Bacteroides thetaiotaomicron VPI-5482","GH51",4
"Bacteroides thetaiotaomicron VPI-5482","GH53",1
"Bacteroides thetaiotaomicron VPI-5482","GH57",1
"Bacteroides thetaiotaomicron VPI-5482","GH66",1
"Bacteroides thetaiotaomicron VPI-5482","GH67",1
"Bacteroides thetaiotaomicron VPI-5482","GH73",1
"Bacteroides thetaiotaomicron VPI-5482","GH76",10
"Bacteroides thetaiotaomicron VPI-5482","GH77",1
"Bacteroides thetaiotaomicron VPI-5482","GH78",6
"Bacteroides thetaiotaomicron VPI-5482","GH84",1
"Bacteroides thetaiotaomicron VPI-5482","GH88",4
"Bacteroides thetaiotaomicron VPI-5482","GH89",3
"Bacteroides thetaiotaomicron VPI-5482","GH92",23
"Bacteroides thetaiotaomicron VPI-5482","GH95",5
"Bacteroides thetaiotaomicron VPI-5482","GH97",10
"Bacteroides thetaiotaomicron VPI-5482","GH99",1
"Bacteroides thetaiotaomicron VPI-5482","GH105",7
"Bacteroides thetaiotaomicron VPI-5482","GH106",3
"Bacteroides thetaiotaomicron VPI-5482","GH109",2
"Bacteroides thetaiotaomicron VPI-5482","GH110",2
"Bacteroides thetaiotaomicron VPI-5482","GH115",2
"Bacteroides thetaiotaomicron VPI-5482","GH116",1
"Bacteroides thetaiotaomicron VPI-5482","GH123",1
"Bacteroides thetaiotaomicron VPI-5482","GH125",3
"Bacteroides thetaiotaomicron VPI-5482","GH127",3
"Bacteroides thetaiotaomicron VPI-5482","GH130",4
"Bacteroides thetaiotaomicron VPI-5482","GH133",1
"Bacteroides thetaiotaomicron VPI-5482","GH137",1
"Bacteroides thetaiotaomicron VPI-5482","GH138",1
"Bacteroides thetaiotaomicron VPI-5482","GH139",1
"Bacteroides thetaiotaomicron VPI-5482","GH140",1
"Bacteroides thetaiotaomicron VPI-5482","GH141",2
"Bacteroides thetaiotaomicron VPI-5482","GH142",1
"Bacteroides thetaiotaomicron VPI-5482","GH143",1
"Bacteroides thetaiotaomicron VPI-5482","GH144",1
"Bacteroides thetaiotaomicron VPI-5482","GH145",1
"Bacteroides thetaiotaomicron VPI-5482","GH146",3
"Bacteroides thetaiotaomicron VPI-5482","GH154",3
"Bacteroides thetaiotaomicron VPI-5482","GH159",1
"Bacteroides thetaiotaomicron VPI-5482","GH163",1
"Bacteroides thetaiotaomicron VPI-5482","GH171",1
"Bacteroides thetaiotaomicron VPI-5482","GH0",3
"Bacteroides thetaiotaomicron VPI-5482","GT1",1
"Bacteroides thetaiotaomicron VPI-5482","GT2",40
"Bacteroides thetaiotaomicron VPI-5482","GT3",1
"Bacteroides thetaiotaomicron VPI-5482","GT4",24
"Bacteroides thetaiotaomicron VPI-5482","GT5",1
"Bacteroides thetaiotaomicron VPI-5482","GT8",1
"Bacteroides thetaiotaomicron VPI-5482","GT9",1
"Bacteroides thetaiotaomicron VPI-5482","GT14",3
"Bacteroides thetaiotaomicron VPI-5482","GT19",1
"Bacteroides thetaiotaomicron VPI-5482","GT25",1
"Bacteroides thetaiotaomicron VPI-5482","GT28",1
"Bacteroides thetaiotaomicron VPI-5482","GT30",1
"Bacteroides thetaiotaomicron VPI-5482","GT32",3
"Bacteroides thetaiotaomicron VPI-5482","GT35",2
"Bacteroides thetaiotaomicron VPI-5482","GT51",4
"Bacteroides thetaiotaomicron VPI-5482","GT101",2
"Bacteroides thetaiotaomicron VPI-5482","GT0",7
"Bacteroides thetaiotaomicron VPI-5482","PL1",5
"Bacteroides thetaiotaomicron VPI-5482","PL8",3
"Bacteroides thetaiotaomicron VPI-5482","PL9",2
"Bacteroides thetaiotaomicron VPI-5482","PL10",1
"Bacteroides thetaiotaomicron VPI-5482","PL11",1
"Bacteroides thetaiotaomicron VPI-5482","PL12",2
"Bacteroides thetaiotaomicron VPI-5482","PL13",1
"Bacteroides thetaiotaomicron VPI-5482","PL15",1
"Bacteroides thetaiotaomicron VPI-5482","PL26",1
"Bacteroides thetaiotaomicron VPI-5482","PL27",1
"Bacteroides thetaiotaomicron VPI-5482","PL29",1
"Bacteroides thetaiotaomicron VPI-5482","PL33",2
"Bacteroides thetaiotaomicron VPI-5482","PL40",1
"Bacteroides thetaiotaomicron VPI-5482","PL0",1
"Bacteroides thetaiotaomicron VPI-5482","CE2",1
"Bacteroides thetaiotaomicron VPI-5482","CE4",1
"Bacteroides thetaiotaomicron VPI-5482","CE6",1
"Bacteroides thetaiotaomicron VPI-5482","CE7",1
"Bacteroides thetaiotaomicron VPI-5482","CE8",2
"Bacteroides thetaiotaomicron VPI-5482","CE9",3
"Bacteroides thetaiotaomicron VPI-5482","CE11",1
"Bacteroides thetaiotaomicron VPI-5482","CE12",4
"Bacteroides thetaiotaomicron VPI-5482","CE0",2
"Bacteroides thetaiotaomicron VPI-5482","CBM6",1
"Bacteroides thetaiotaomicron VPI-5482","CBM20",2
"Bacteroides thetaiotaomicron VPI-5482","CBM32",11
"Bacteroides thetaiotaomicron VPI-5482","CBM35",2
"Bacteroides thetaiotaomicron VPI-5482","CBM50",7
"Bacteroides thetaiotaomicron VPI-5482","CBM51",1
"Bacteroides thetaiotaomicron VPI-5482","CBM57",1
"Bacteroides thetaiotaomicron VPI-5482","CBM58",1
"Bacteroides thetaiotaomicron VPI-5482","CBM62",1
"Bacteroides thetaiotaomicron VPI-5482","CBM0",2
"Bacteroides vulgatus ATCC 8482","GH2",25
"Bacteroides vulgatus ATCC 8482","GH3",5
"Bacteroides vulgatus ATCC 8482","GH10",1
"Bacteroides vulgatus ATCC 8482","GH13",4
"Bacteroides vulgatus ATCC 8482","GH15",1
"Bacteroides vulgatus ATCC 8482","GH16",1
"Bacteroides vulgatus ATCC 8482","GH18",2
"Bacteroides vulgatus ATCC 8482","GH20",9
"Bacteroides vulgatus ATCC 8482","GH23",3
"Bacteroides vulgatus ATCC 8482","GH24",2
"Bacteroides vulgatus ATCC 8482","GH25",1
"Bacteroides vulgatus ATCC 8482","GH27",1
"Bacteroides vulgatus ATCC 8482","GH28",13
"Bacteroides vulgatus ATCC 8482","GH29",8
"Bacteroides vulgatus ATCC 8482","GH30",5
"Bacteroides vulgatus ATCC 8482","GH31",4
"Bacteroides vulgatus ATCC 8482","GH32",1
"Bacteroides vulgatus ATCC 8482","GH33",3
"Bacteroides vulgatus ATCC 8482","GH35",1
"Bacteroides vulgatus ATCC 8482","GH36",3
"Bacteroides vulgatus ATCC 8482","GH42",1
"Bacteroides vulgatus ATCC 8482","GH43",23
"Bacteroides vulgatus ATCC 8482","GH51",3
"Bacteroides vulgatus ATCC 8482","GH57",1
"Bacteroides vulgatus ATCC 8482","GH63",2
"Bacteroides vulgatus ATCC 8482","GH67",1
"Bacteroides vulgatus ATCC 8482","GH73",1
"Bacteroides vulgatus ATCC 8482","GH77",1
"Bacteroides vulgatus ATCC 8482","GH78",5
"Bacteroides vulgatus ATCC 8482","GH84",1
"Bacteroides vulgatus ATCC 8482","GH88",3
"Bacteroides vulgatus ATCC 8482","GH89",1
"Bacteroides vulgatus ATCC 8482","GH92",9
"Bacteroides vulgatus ATCC 8482","GH95",4
"Bacteroides vulgatus ATCC 8482","GH97",7
"Bacteroides vulgatus ATCC 8482","GH105",8
"Bacteroides vulgatus ATCC 8482","GH106",4
"Bacteroides vulgatus ATCC 8482","GH109",5
"Bacteroides vulgatus ATCC 8482","GH110",2
"Bacteroides vulgatus ATCC 8482","GH115",3
"Bacteroides vulgatus ATCC 8482","GH123",1
"Bacteroides vulgatus ATCC 8482","GH127",3
"Bacteroides vulgatus ATCC 8482","GH130",2
"Bacteroides vulgatus ATCC 8482","GH133",1
"Bacteroides vulgatus ATCC 8482","GH136",1
"Bacteroides vulgatus ATCC 8482","GH137",1
"Bacteroides vulgatus ATCC 8482","GH138",1
"Bacteroides vulgatus ATCC 8482","GH139",1
"Bacteroides vulgatus ATCC 8482","GH140",2
"Bacteroides vulgatus ATCC 8482","GH141",2
"Bacteroides vulgatus ATCC 8482","GH142",1
"Bacteroides vulgatus ATCC 8482","GH143",1
"Bacteroides vulgatus ATCC 8482","GH146",3
"Bacteroides vulgatus ATCC 8482","GH154",2
"Bacteroides vulgatus ATCC 8482","GH163",1
"Bacteroides vulgatus ATCC 8482","GH165",1
"Bacteroides vulgatus ATCC 8482","GH171",1
"Bacteroides vulgatus ATCC 8482","GH0",1
"Bacteroides vulgatus ATCC 8482","GT1",1
"Bacteroides vulgatus ATCC 8482","GT2",32
"Bacteroides vulgatus ATCC 8482","GT3",1
"Bacteroides vulgatus ATCC 8482","GT4",27
"Bacteroides vulgatus ATCC 8482","GT5",1
"Bacteroides vulgatus ATCC 8482","GT9",1
"Bacteroides vulgatus ATCC 8482","GT11",2
"Bacteroides vulgatus ATCC 8482","GT14",2
"Bacteroides vulgatus ATCC 8482","GT19",1
"Bacteroides vulgatus ATCC 8482","GT20",1
"Bacteroides vulgatus ATCC 8482","GT23",1
"Bacteroides vulgatus ATCC 8482","GT26",4
"Bacteroides vulgatus ATCC 8482","GT28",1
"Bacteroides vulgatus ATCC 8482","GT30",1
"Bacteroides vulgatus ATCC 8482","GT35",2
"Bacteroides vulgatus ATCC 8482","GT51",2
"Bacteroides vulgatus ATCC 8482","GT111",1
"Bacteroides vulgatus ATCC 8482","GT0",3
"Bacteroides vulgatus ATCC 8482","PL1",2
"Bacteroides vulgatus ATCC 8482","PL10",2
"Bacteroides vulgatus ATCC 8482","PL11",3
"Bacteroides vulgatus ATCC 8482","PL22",1
"Bacteroides vulgatus ATCC 8482","PL26",1
"Bacteroides vulgatus ATCC 8482","PL27",2
"Bacteroides vulgatus ATCC 8482","PL40",2
"Bacteroides vulgatus ATCC 8482","CE4",2
"Bacteroides vulgatus ATCC 8482","CE7",1
"Bacteroides vulgatus ATCC 8482","CE8",2
"Bacteroides vulgatus ATCC 8482","CE9",2
"Bacteroides vulgatus ATCC 8482","CE11",1
"Bacteroides vulgatus ATCC 8482","CE12",5
"Bacteroides vulgatus ATCC 8482","CE15",1
"Bacteroides vulgatus ATCC 8482","CE0",5
"Bacteroides vulgatus ATCC 8482","CBM6",1
"Bacteroides vulgatus ATCC 8482","CBM20",1
"Bacteroides vulgatus ATCC 8482","CBM32",3
"Bacteroides vulgatus ATCC 8482","CBM35",2
"Bacteroides vulgatus ATCC 8482","CBM48",1
"Bacteroides vulgatus ATCC 8482","CBM50",7
"Bacteroides vulgatus ATCC 8482","CBM57",1
"Bacteroides vulgatus ATCC 8482","CBM0",1
"Bacteroides uniformis NBRC 113350","GH2",22
"Bacteroides uniformis NBRC 113350","GH3",20
"Bacteroides uniformis NBRC 113350","GH5",5
"Bacteroides uniformis NBRC 113350","GH9",2
"Bacteroides uniformis NBRC 113350","GH13",7
"Bacteroides uniformis NBRC 113350","GH15",1
"Bacteroides uniformis NBRC 113350","GH16",4
"Bacteroides uniformis NBRC 113350","GH18",3
"Bacteroides uniformis NBRC 113350","GH20",6
"Bacteroides uniformis NBRC 113350","GH23",3
"Bacteroides uniformis NBRC 113350","GH24",2
"Bacteroides uniformis NBRC 113350","GH25",1
"Bacteroides uniformis NBRC 113350","GH26",2
"Bacteroides uniformis NBRC 113350","GH29",3
"Bacteroides uniformis NBRC 113350","GH30",2
"Bacteroides uniformis NBRC 113350","GH31",7
"Bacteroides uniformis NBRC 113350","GH32",4
"Bacteroides uniformis NBRC 113350","GH35",1
"Bacteroides uniformis NBRC 113350","GH36",2
"Bacteroides uniformis NBRC 113350","GH38",3
"Bacteroides uniformis NBRC 113350","GH42",1
"Bacteroides uniformis NBRC 113350","GH43",18
"Bacteroides uniformis NBRC 113350","GH51",3
"Bacteroides uniformis NBRC 113350","GH53",1
"Bacteroides uniformis NBRC 113350","GH55",2
"Bacteroides uniformis NBRC 113350","GH57",1
"Bacteroides uniformis NBRC 113350","GH63",3
"Bacteroides uniformis NBRC 113350","GH65",1
"Bacteroides uniformis NBRC 113350","GH66",1
"Bacteroides uniformis NBRC 113350","GH73",3
"Bacteroides uniformis NBRC 113350","GH74",1
"Bacteroides uniformis NBRC 113350","GH76",3
"Bacteroides uniformis NBRC 113350","GH77",1
"Bacteroides uniformis NBRC 113350","GH78",2
"Bacteroides uniformis NBRC 113350","GH84",1
"Bacteroides uniformis NBRC 113350","GH86",1
"Bacteroides uniformis NBRC 113350","GH88",2
"Bacteroides uniformis NBRC 113350","GH89",2
"Bacteroides uniformis NBRC 113350","GH92",14
"Bacteroides uniformis NBRC 113350","GH94",1
"Bacteroides uniformis NBRC 113350","GH95",1
"Bacteroides uniformis NBRC 113350","GH97",13
"Bacteroides uniformis NBRC 113350","GH99",1
"Bacteroides uniformis NBRC 113350","GH105",4
"Bacteroides uniformis NBRC 113350","GH109",2
"Bacteroides uniformis NBRC 113350","GH116",3
"Bacteroides uniformis NBRC 113350","GH117",3
"Bacteroides uniformis NBRC 113350","GH123",1
"Bacteroides uniformis NBRC 113350","GH125",6
"Bacteroides uniformis NBRC 113350","GH127",1
"Bacteroides uniformis NBRC 113350","GH130",2
"Bacteroides uniformis NBRC 113350","GH133",1
"Bacteroides uniformis NBRC 113350","GH136",1
"Bacteroides uniformis NBRC 113350","GH144",3
"Bacteroides uniformis NBRC 113350","GH145",1
"Bacteroides uniformis NBRC 113350","GH154",1
"Bacteroides uniformis NBRC 113350","GH158",1
"Bacteroides uniformis NBRC 113350","GH171",2
"Bacteroides uniformis NBRC 113350","GH0",4
"Bacteroides uniformis NBRC 113350","GT1",1
"Bacteroides uniformis NBRC 113350","GT2",22
"Bacteroides uniformis NBRC 113350","GT3",1
"Bacteroides uniformis NBRC 113350","GT4",25
"Bacteroides uniformis NBRC 113350","GT5",1
"Bacteroides uniformis NBRC 113350","GT9",1
"Bacteroides uniformis NBRC 113350","GT11",1
"Bacteroides uniformis NBRC 113350","GT14",1
"Bacteroides uniformis NBRC 113350","GT19",1
"Bacteroides uniformis NBRC 113350","GT20",1
"Bacteroides uniformis NBRC 113350","GT26",1
"Bacteroides uniformis NBRC 113350","GT28",1
"Bacteroides uniformis NBRC 113350","GT30",1
"Bacteroides uniformis NBRC 113350","GT35",2
"Bacteroides uniformis NBRC 113350","GT51",2
"Bacteroides uniformis NBRC 113350","GT0",4
"Bacteroides uniformis NBRC 113350","PL8",1
"Bacteroides uniformis NBRC 113350","PL17",1
"Bacteroides uniformis NBRC 113350","PL30",1
"Bacteroides uniformis NBRC 113350","PL38",1
"Bacteroides uniformis NBRC 113350","PL0",1
"Bacteroides uniformis NBRC 113350","CE4",1
"Bacteroides uniformis NBRC 113350","CE7",1
"Bacteroides uniformis NBRC 113350","CE11",1
"Bacteroides uniformis NBRC 113350","CE12",1
"Bacteroides uniformis NBRC 113350","CE0",1
"Bacteroides uniformis NBRC 113350","CBM6",1
"Bacteroides uniformis NBRC 113350","CBM20",2
"Bacteroides uniformis NBRC 113350","CBM32",3
"Bacteroides uniformis NBRC 113350","CBM38",2
"Bacteroides uniformis NBRC 113350","CBM48",1
"Bacteroides uniformis NBRC 113350","CBM50",7
"Bacteroides uniformis NBRC 113350","CBM57",1
"Bacteroides uniformis NBRC 113350","CBM62",2
"Bacteroides sp. CACC 737","GH2",15
"Bacteroides sp. CACC 737","GH3",16
"Bacteroides sp. CACC 737","GH5",6
"Bacteroides sp. CACC 737","GH9",2
"Bacteroides sp. CACC 737","GH13",7
"Bacteroides sp. CACC 737","GH15",1
"Bacteroides sp. CACC 737","GH16",1
"Bacteroides sp. CACC 737","GH18",4
"Bacteroides sp. CACC 737","GH20",4
"Bacteroides sp. CACC 737","GH23",3
"Bacteroides sp. CACC 737","GH24",2
"Bacteroides sp. CACC 737","GH25",1
"Bacteroides sp. CACC 737","GH26",2
"Bacteroides sp. CACC 737","GH27",2
"Bacteroides sp. CACC 737","GH29",3
"Bacteroides sp. CACC 737","GH30",1
"Bacteroides sp. CACC 737","GH31",5
"Bacteroides sp. CACC 737","GH32",3
"Bacteroides sp. CACC 737","GH36",1
"Bacteroides sp. CACC 737","GH38",1
"Bacteroides sp. CACC 737","GH42",1
"Bacteroides sp. CACC 737","GH43",14
"Bacteroides sp. CACC 737","GH51",2
"Bacteroides sp. CACC 737","GH53",1
"Bacteroides sp. CACC 737","GH55",2
"Bacteroides sp. CACC 737","GH57",1
"Bacteroides sp. CACC 737","GH63",2
"Bacteroides sp. CACC 737","GH65",2
"Bacteroides sp. CACC 737","GH73",1
"Bacteroides sp. CACC 737","GH74",1
"Bacteroides sp. CACC 737","GH76",3
"Bacteroides sp. CACC 737","GH77",1
"Bacteroides sp. CACC 737","GH78",2
"Bacteroides sp. CACC 737","GH84",1
"Bacteroides sp. CACC 737","GH88",2
"Bacteroides sp. CACC 737","GH89",2
"Bacteroides sp. CACC 737","GH92",15
"Bacteroides sp. CACC 737","GH94",1
"Bacteroides sp. CACC 737","GH95",1
"Bacteroides sp. CACC 737","GH97",9
"Bacteroides sp. CACC 737","GH105",2
"Bacteroides sp. CACC 737","GH106",1
"Bacteroides sp. CACC 737","GH109",1
"Bacteroides sp. CACC 737","GH125",3
"Bacteroides sp. CACC 737","GH127",1
"Bacteroides sp. CACC 737","GH130",2
"Bacteroides sp. CACC 737","GH133",1
"Bacteroides sp. CACC 737","GH144",4
"Bacteroides sp. CACC 737","GH145",1
"Bacteroides sp. CACC 737","GH158",1
"Bacteroides sp. CACC 737","GH171",2
"Bacteroides sp. CACC 737","GH0",2
"Bacteroides sp. CACC 737","GT1",1
"Bacteroides sp. CACC 737","GT2",30
"Bacteroides sp. CACC 737","GT3",1
"Bacteroides sp. CACC 737","GT4",16
"Bacteroides sp. CACC 737","GT5",1
"Bacteroides sp. CACC 737","GT9",1
"Bacteroides sp. CACC 737","GT14",1
"Bacteroides sp. CACC 737","GT19",1
"Bacteroides sp. CACC 737","GT28",1
"Bacteroides sp. CACC 737","GT30",2
"Bacteroides sp. CACC 737","GT32",1
"Bacteroides sp. CACC 737","GT35",2
"Bacteroides sp. CACC 737","GT51",2
"Bacteroides sp. CACC 737","GT0",3
"Bacteroides sp. CACC 737","PL8",2
"Bacteroides sp. CACC 737","PL17",1
"Bacteroides sp. CACC 737","CE1",2
"Bacteroides sp. CACC 737","CE4",1
"Bacteroides sp. CACC 737","CE7",2
"Bacteroides sp. CACC 737","CE11",1
"Bacteroides sp. CACC 737","CE12",1
"Bacteroides sp. CACC 737","CE15",1
"Bacteroides sp. CACC 737","CE0",3
"Bacteroides sp. CACC 737","CBM6",2
"Bacteroides sp. CACC 737","CBM20",2
"Bacteroides sp. CACC 737","CBM32",2
"Bacteroides sp. CACC 737","CBM50",7
"Bacteroides sp. CACC 737","CBM51",1
"Bacteroides sp. CACC 737","CBM58",1
